DATE-CUSTOMER_ID,PRODUCT_ID
11/2/2000-1550368,4710105024110
11/2/2000-1423051,8801019404689
11/2/2000-1485219,4710323168108
11/2/2000-1733242,4710960911075
11/2/2000-1657982,4710583510020
11/2/2000-2052496,40000015321
11/2/2000-1485219,4710010030015
11/2/2000-1188516,4711022100031
11/2/2000-1423051,4713608110366
11/2/2000-1570885,4710367208648
11/2/2000-1657982,4711413000025
11/2/2000-1846560,4710088410610
11/2/2000-2118628,4718408749327
11/2/2000-1579727,4710085120093
11/2/2000-1647457,93370868
11/2/2000-1957204,4712425010712
11/2/2000-1188516,4710736570031
11/2/2000-1423051,4710498244300
11/2/2000-1733242,4719090900058
11/2/2000-1647457,93447690
11/2/2000-1579727,4710088414311
11/2/2000-1579727,41333600017
11/2/2000-1485219,4711220013331
11/2/2000-1938739,4710719001286
11/2/2000-925709,4710885646205
11/2/2000-1647457,93362993
11/2/2000-1485219,76277108893
11/2/2000-1657982,4710085120628
11/2/2000-1657982,4710085120093
11/2/2000-1657982,4710011432832
11/2/2000-1682083,4710632001660
11/2/2000-1733242,4710128030037
11/2/2000-1485219,4891259324100
11/2/2000-1657982,4714567001597
11/2/2000-1647457,93362986
11/2/2000-1972337,4710032000010
11/2/2000-1657982,4710088433343
11/2/2000-1769081,4713608110236
11/2/2000-1833980,4710088413666
11/2/2000-1639780,4710265847666
11/2/2000-2036014,4710126091863
11/2/2000-2035277,4711022100017
11/2/2000-1657982,4714981010038
11/2/2000-1833980,4711684600542
11/2/2000-1827569,4710314226404
11/2/2000-1957204,4712044883100
11/2/2000-1833980,4710088411761
11/2/2000-1639780,20000112794
11/2/2000-1657982,4710105045443
11/2/2000-1569254,4711109809109
11/2/2000-2036014,4711926724029
11/2/2000-1833980,4710143830155
11/2/2000-2052496,4710096000995
11/2/2000-1569254,4710085120628
11/2/2000-1601442,4710265849066
11/2/2000-1827538,4710057870148
11/2/2000-925709,4710323168054
11/2/2000-220842,4972045179507
11/2/2000-595070,4714981010038
11/2/2000-308472,4714981010038
11/2/2000-1485219,4902738431193
11/2/2000-595070,4710585930628
11/2/2000-1185133,4719111111104
11/2/2000-1060904,4712494211287
11/2/2000-1060904,8801043150606
11/2/2000-583824,4014612508973
11/2/2000-445672,4710334040639
11/2/2000-172417,4712425010712
11/2/2000-542395,4710583996008
11/2/2000-583824,4710943100410
11/2/2000-172417,4710043355222
11/2/2000-20459,4715398106864
11/2/2000-583824,4710421090011
11/2/2000-583824,4710868501019
11/2/2000-1185133,2100230002060
11/2/2000-828291,4710011408028
11/2/2000-488167,4712552008606
11/2/2000-584975,4710294110809
11/2/2000-1670967,4710043355147
11/2/2000-542395,4710085172702
11/2/2000-583824,4710088414311
11/2/2000-884129,4710063421013
11/2/2000-834032,4710126091863
11/2/2000-469814,20000102825
11/2/2000-1647457,93432634
11/2/2000-445672,4710632001660
11/2/2000-1569254,4711024000940
11/2/2000-220842,4710111111071
11/2/2000-768436,4710036000184
11/2/2000-828291,4710011408011
11/2/2000-445672,4710199030677
11/2/2000-1185133,4710088414311
11/2/2000-925709,4710063031939
11/2/2000-1060904,4710047512355
11/2/2000-925709,4710323168108
11/2/2000-828291,4710063312106
11/2/2000-1033106,4710594912028
11/2/2000-308472,4710018008634
11/2/2000-445672,4710199012185
11/2/2000-542395,4710085120093
11/2/2000-583824,4711258001256
11/2/2000-1188516,4710088410139
11/2/2000-1185133,4710174003450
11/2/2000-583824,4710030343508
11/2/2000-1423051,4710043981513
11/2/2000-1423051,4712277610061
11/2/2000-768436,4710036000528
11/2/2000-20459,4710088410610
11/2/2000-308472,4710160001033
11/2/2000-1423051,4710090050231
11/2/2000-172417,20307585
11/2/2000-542395,4710082056005
11/2/2000-1423051,4710043654103
11/2/2000-488167,4714082990383
11/2/2000-445672,4710010010017
11/2/2000-172417,4711209051088
11/2/2000-1570885,4710120002124
11/2/2000-828291,4710191020003
11/2/2000-20459,4710543214012
11/2/2000-1579727,4710085120628
11/2/2000-834032,4714981010038
11/2/2000-308472,4710626844013
11/2/2000-1033106,9310022733208
11/2/2000-445672,4710110221511
11/2/2000-20459,4710088410207
11/2/2000-925709,4710063121104
11/2/2000-925709,4710057870391
11/2/2000-1639780,4711258001256
11/2/2000-580519,4710012122121
11/2/2000-595070,4710265849066
11/2/2000-542395,4710085172696
11/2/2000-445672,4710126021198
11/2/2000-1485219,4710174072197
11/2/2000-1570885,22000167637
11/2/2000-172417,4712425010255
11/2/2000-308472,4710154012144
11/2/2000-20459,4710105015125
11/2/2000-580519,4714981010038
11/2/2000-221177,4710386123120
11/2/2000-221177,4710046021100
11/2/2000-542395,4710010020061
11/2/2000-221177,4710046011101
11/2/2000-542395,4714981010038
11/2/2000-20459,4711524001041
11/2/2000-308472,4710008212195
11/2/2000-220842,4712031000428
11/2/2000-488167,4714082710097
11/2/2000-542395,4710088410139
11/2/2000-925709,76277108893
11/2/2000-308472,4710126020337
11/2/2000-20459,4710088410382
11/2/2000-583824,4710626055310
11/2/2000-445672,4710088410610
11/2/2000-220842,4710085172702
11/2/2000-828291,4710088432353
11/2/2000-884129,4710171021327
11/2/2000-488167,4718433613228
11/2/2000-580519,4710603011520
11/2/2000-20459,4710515535107
11/2/2000-542395,4711053999253
11/2/2000-469814,4710063312120
11/2/2000-1485219,4710047502011
11/2/2000-488167,4715525951244
11/2/2000-1846331,4719090105019
11/2/2000-1846560,4710088410139
11/2/2000-1188516,4902430494373
11/2/2000-1733242,4712494211300
11/2/2000-1657982,4711369000018
11/2/2000-1647457,9310022781803
11/2/2000-1570885,8888812100321
11/2/2000-1657982,4710290007011
11/2/2000-1570885,4710028101097
11/2/2000-1647457,4711553176833
11/2/2000-2036014,4710110510523
11/2/2000-1733242,4710105002026
11/2/2000-1972337,4902757148805
11/2/2000-1827569,4711686002504
11/2/2000-1883497,4710626111450
11/2/2000-1550368,4710094097768
11/2/2000-1423051,4710179370205
11/2/2000-1827569,4710095987402
11/2/2000-1883497,4710126392007
11/2/2000-1647457,93362979
11/2/2000-1833980,4710143820163
11/2/2000-1647457,93432641
11/2/2000-2015040,4710154033712
11/2/2000-1972337,4710011406123
11/2/2000-1657982,4710088410610
11/2/2000-1833980,4710063121661
11/2/2000-1833980,4710110510523
11/2/2000-1569254,4903111466054
11/2/2000-1972337,4710011409056
11/2/2000-1972337,4710085120468
11/2/2000-1827569,4711686005062
11/2/2000-1657982,4711524001041
11/2/2000-1647457,9300605115637
11/2/2000-1883497,4710088411433
11/2/2000-1957204,4710731041901
11/2/2000-2085913,4710068531342
11/2/2000-2015040,4711863180070
11/2/2000-1957204,4901616006126
11/2/2000-1972337,4710498123810
11/2/2000-1733242,4710036220094
11/2/2000-1938739,4711271000014
11/2/2000-1972337,4710085120475
11/2/2000-1846560,4710011402019
11/2/2000-1972337,4710543111076
11/2/2000-1883497,4710254011696
11/2/2000-1833980,4710088414052
11/2/2000-1883497,4710254011627
11/2/2000-2052496,4710030343508
11/2/2000-2036014,4710579101003
11/2/2000-1485219,9311005000072
11/2/2000-1833980,4710110221443
11/2/2000-2087900,4710176012047
11/2/2000-1827569,4711686006090
11/2/2000-1957204,20392437
11/2/2000-1569452,4711046199547
11/2/2000-1938739,4710085120093
11/2/2000-2035277,4714981010038
11/2/2000-2087900,4710543111038
11/2/2000-1883497,4714981010038
11/2/2000-1938739,4710467221516
11/2/2000-2035277,20000102818
11/2/2000-1769081,4710126010123
11/2/2000-2035277,20513054
11/2/2000-1957204,4711300982052
11/2/2000-2087900,4710015202721
11/2/2000-2102375,4710717900659
11/2/2000-1833980,4710172030069
11/2/2000-2085913,4711300982052
11/2/2000-2087900,4710717900673
11/2/2000-2035277,4719111030405
11/2/2000-1957204,4710731040614
11/2/2000-2087900,4710114316138
11/2/2000-2087900,80135616
11/2/2000-2035277,4713985863169
11/2/2000-2035277,4714480001162
11/2/2000-2116402,4712076005136
11/2/2000-2087900,4710088412966
11/2/2000-20459,8801062145492
11/2/2000-20459,4710088436344
11/2/2000-925709,4710320224500
11/2/2000-1639780,9556001589101
11/2/2000-1423051,4710047502455
11/2/2000-1972337,4710011401128
11/2/2000-1485219,4710010050044
11/2/2000-2118628,4710339033018
11/2/2000-1188516,4718795168886
11/2/2000-1550368,4719090105019
11/2/2000-2036014,8888240001030
11/2/2000-2087900,4710866000507
11/2/2000-2087900,4710176013143
11/2/2000-1657982,4710043004359
11/2/2000-1938739,4710085172696
11/2/2000-1185133,4712552005957
11/2/2000-2036014,4710088410139
11/2/2000-1883497,4710088411440
11/2/2000-1657982,4710043004908
11/2/2000-1833980,4710085172900
11/2/2000-1972337,50000301829
11/2/2000-1833980,4710088410382
11/2/2000-2085913,4710085172900
11/2/2000-1779288,4710032501791
11/2/2000-1846331,79763111254
11/2/2000-2085913,4971883201111
11/2/2000-1938739,4711461660042
11/2/2000-1972337,4710085172696
11/2/2000-1827569,4715398208339
11/2/2000-2036014,4710626111450
11/2/2000-1827538,4711022100031
11/2/2000-2052496,4715874000402
11/2/2000-1972337,4901301046710
11/2/2000-2102375,4710054380619
11/2/2000-2036014,4710467551224
11/2/2000-2102375,4710594912028
11/2/2000-2052496,4710085172696
11/2/2000-2102375,4718433613310
11/2/2000-2118628,4714008033507
11/2/2000-1972337,4710050700909
11/2/2000-2087900,4710852001686
11/2/2000-2052496,4711634002587
11/2/2000-2087900,4710088412201
11/2/2000-2015040,4710088431301
11/2/2000-1769081,4710249002012
11/2/2000-2052496,4711518006205
11/2/2000-1833980,8888215880103
11/2/2000-2035277,20418038
11/2/2000-1958140,4710110815208
11/2/2000-2074665,4719854750158
11/2/2000-2036014,7802605105004
11/2/2000-1833980,4710199010174
11/2/2000-2036014,4710126091870
11/2/2000-2074665,4717265888316
11/2/2000-1972337,4710126092747
11/2/2000-2074665,4710265796216
11/2/2000-2102375,4712054700213
11/2/2000-2102375,20451073
11/2/2000-1883497,4710057500120
11/2/2000-2090405,4521194100018
11/2/2000-2035277,4711093020047
11/2/2000-2036014,4711926724012
11/2/2000-445672,4710626622857
11/2/2000-556941,4712134660086
11/2/2000-1082180,4710082016009
11/2/2000-75305,4710126191235
11/2/2000-281799,4710094009273
11/2/2000-797849,4710120560235
11/2/2000-281799,4710254011627
11/2/2000-91343,4710109770396
11/2/2000-426053,4710151201039
11/2/2000-1760613,4710249000841
11/2/2000-1502770,4714957151888
11/2/2000-1971071,4719862630213
11/2/2000-1730913,4710082044002
11/2/2000-2026121,4901201101236
11/2/2000-1621631,9300644131698
11/2/2000-1972085,4710543214012
11/2/2000-2026121,4710085148943
11/2/2000-1609660,4710670200407
11/2/2000-1323429,4710543511036
11/2/2000-1730913,4710110200233
11/2/2000-1886245,9300644131766
11/2/2000-2066974,4710085120093
11/2/2000-1904802,4710011412223
11/2/2000-2026121,4710063041358
11/2/2000-2155371,4714008033507
11/2/2000-2111209,4710105051567
11/2/2000-2026121,4710043102031
11/2/2000-1904802,4711258001256
11/2/2000-1971071,4715610443791
11/2/2000-1409734,4710015104018
11/2/2000-1133943,4711885110031
11/2/2000-1506174,20562373
11/2/2000-375917,4711202220016
11/2/2000-1448818,4710892632017
11/2/2000-136099,9556001589101
11/2/2000-375917,4891259324100
11/2/2000-256735,4710088490445
11/2/2000-1525496,4710126030138
11/2/2000-1583571,4713089003102
11/2/2000-1442540,4710985010272
11/2/2000-1525496,4710105002019
11/2/2000-654029,4710290001040
11/2/2000-1751949,4710043552065
11/2/2000-1648324,4710303290164
11/2/2000-1715521,4710572001232
11/2/2000-1840292,4710303340234
11/2/2000-2033488,4710094014765
11/2/2000-1710465,4719090900058
11/2/2000-2109466,4716007111125
11/2/2000-2109466,4716545000707
11/2/2000-1846683,20470340
11/2/2000-2108605,8888215880110
11/2/2000-2094014,4710294110809
11/2/2000-1647594,4710757030101
11/2/2000-357159,4714981010038
11/2/2000-1678130,4710934900661
11/2/2000-1066401,4711300986739
11/2/2000-1025521,4710339030017
11/2/2000-1066401,4710088431295
11/2/2000-187183,8999002568972
11/2/2000-842464,4710011412223
11/2/2000-100519,4710101203342
11/2/2000-956031,4710094097768
11/2/2000-914925,4710431201414
11/2/2000-300490,4712433020499
11/2/2000-84253,4714499840028
11/2/2000-1654509,70501827031
11/2/2000-838115,8851111202652
11/2/2000-976398,4710210200843
11/2/2000-1463347,4710063121500
11/2/2000-357159,4710008241119
11/2/2000-1440621,4710085172696
11/2/2000-1463347,4710525600116
11/2/2000-1495904,4711634002570
11/2/2000-1637335,4901422038939
11/2/2000-1522433,4719090302012
11/2/2000-520058,4710063312120
11/2/2000-1025521,37000440147
11/2/2000-1525007,4710054510139
11/2/2000-1177732,4710088410795
11/2/2000-976398,4710291112172
11/2/2000-84253,4710249000834
11/2/2000-100519,4710063121494
11/2/2000-898584,4710852001037
11/2/2000-251402,40000757320
11/2/2000-251402,4711856000699
11/2/2000-84253,4710720524033
11/2/2000-1545753,4710543310059
11/2/2000-1848335,4710126092839
11/2/2000-838115,4710022395706
11/2/2000-1665543,4712301990077
11/2/2000-1637335,4710049000386
11/2/2000-2097848,74603003171
11/2/2000-2097848,41186153401
11/2/2000-2097848,4710018008634
11/2/2000-1971859,4711311218836
11/2/2000-2097848,4712031000138
11/2/2000-2136479,4710579101034
11/2/2000-2113579,4710964102127
11/2/2000-75275,4710311811511
11/2/2000-934688,4710063312120
11/2/2000-1539431,76150215281
11/2/2000-2097848,4710746111149
11/2/2000-2097848,4710154050436
11/2/2000-1773026,79763111407
11/2/2000-1866995,4713608110762
11/2/2000-2097848,7610400029858
11/2/2000-2133867,4710085172702
11/2/2000-2097848,4710171052321
11/2/2000-2085913,4710088430175
11/2/2000-2015040,4710088471000
11/2/2000-2087900,4710018008634
11/2/2000-884129,4710209701139
11/2/2000-172417,4710085120093
11/2/2000-20459,4710088410290
11/2/2000-220842,4710265849066
11/2/2000-469814,4710740400034
11/2/2000-20459,4710088431295
11/2/2000-20459,4710572001225
11/2/2000-308472,47106710
11/2/2000-1138207,4710088410795
11/2/2000-1122787,4714981010038
11/2/2000-578578,4714284034946
11/2/2000-1346923,4710043100013
11/2/2000-1135121,4531632416106
11/2/2000-1028225,4711931220110
11/2/2000-934206,9300682002028
11/2/2000-1017267,4712031000022
11/2/2000-937504,4715610443791
11/2/2000-1440201,4719090900058
11/2/2000-1624434,4710114606048
11/2/2000-1440201,20555948
11/2/2000-1903898,4710689520015
11/2/2000-1773026,723125481973
11/2/2000-1846607,15000021276
11/2/2000-2097848,4712603100372
11/2/2000-1903003,8710283631519
11/2/2000-2097848,4710626040514
11/2/2000-1266856,4711606042016
11/2/2000-903042,4710314432157
11/2/2000-948821,4711461662626
11/2/2000-385329,4710017089054
11/2/2000-969703,4714981010038
11/2/2000-934206,4710174003856
11/2/2000-41171,4710088410733
11/2/2000-385329,4710017089085
11/2/2000-385329,20566227
11/2/2000-41171,4710011432849
11/2/2000-57493,4710010010017
11/2/2000-1846225,40000951605
11/2/2000-1671896,4710290004065
11/2/2000-1720822,20067724
11/2/2000-1735789,4713139000242
11/2/2000-2097848,4710734001469
11/2/2000-2097848,4711573334282
11/2/2000-2136479,4710008312147
11/2/2000-1866995,4711821100997
11/2/2000-2011646,4710861100028
11/2/2000-2097848,4710734001476
11/2/2000-2079066,37000329169
11/2/2000-2097848,37466080680
11/2/2000-2097848,4711269679017
11/2/2000-2132563,4710320224500
11/2/2000-2011646,4710515535077
11/2/2000-2111766,4901872179084
11/2/2000-2117171,4710367814160
11/2/2000-2136479,4710247001765
11/2/2000-2079066,4719862470024
11/2/2000-1848168,8851111202652
11/2/2000-2132563,4710530013024
11/2/2000-2097848,37466018928
11/2/2000-2097848,4710047512539
11/2/2000-2135007,9300644131773
11/2/2000-2132563,20392468
11/2/2000-2132563,4710323168054
11/2/2000-2097848,8888240003522
11/2/2000-2132563,4712076005143
11/2/2000-2144122,4711713491233
11/2/2000-2113579,4719230995012
11/2/2000-2113579,2250078000688
11/2/2000-2097848,4713817001059
11/2/2000-2136479,4710088410139
11/2/2000-2097848,7610400029841
11/2/2000-2097848,723125481942
11/2/2000-2132563,20515461
11/2/2000-2097848,4712172150068
11/2/2000-2144122,4710265849066
11/2/2000-2132563,20515478
11/2/2000-426053,4710583110015
11/2/2000-281799,4710094014765
11/2/2000-934756,4710018008733
11/2/2000-680271,4710105010687
11/2/2000-426053,4710160003013
11/2/2000-203746,4713071811159
11/2/2000-948364,4710030611225
11/2/2000-733632,4710011409056
11/2/2000-733632,4710857000042
11/2/2000-442558,4712067899218
11/2/2000-934688,4710175565209
11/2/2000-797849,4710088410610
11/2/2000-581905,4710311811511
11/2/2000-1537741,4710105010311
11/2/2000-1323429,4710054503216
11/2/2000-948364,4719090105019
11/2/2000-977944,4711080010112
11/2/2000-550697,4902757148805
11/2/2000-680271,4712425010712
11/2/2000-642385,4714499050038
11/2/2000-1011586,4710572001225
11/2/2000-1181418,4712054600643
11/2/2000-905664,300086781023
11/2/2000-203746,4712023028850
11/2/2000-905664,4710030643301
11/2/2000-426053,4710498044177
11/2/2000-1692075,4987205000317
11/2/2000-733632,4710011412148
11/2/2000-1323429,4710290006014
11/2/2000-1621631,4716114862613
11/2/2000-195195,4710032503030
11/2/2000-442558,4710088410795
11/2/2000-442558,4710063021091
11/2/2000-436083,4714981010038
11/2/2000-203746,4710386123229
11/2/2000-1323429,4710085172702
11/2/2000-1482430,4711713491783
11/2/2000-1017267,4710583300089
11/2/2000-1122787,4711572001130
11/2/2000-1266856,4710883000108
11/2/2000-1594843,4711080010112
11/2/2000-1617986,4712425010712
11/2/2000-1135121,4714508112047
11/2/2000-1440201,8801019404689
11/2/2000-1592528,4710265849066
11/2/2000-1007169,4710114128038
11/2/2000-1846225,4710068332499
11/2/2000-1655261,4710105045313
11/2/2000-1735789,4710192225520
11/2/2000-1482430,4714082710233
11/2/2000-617710,4710626065616
11/2/2000-1999785,4710265847666
11/2/2000-1969085,4710088411426
11/2/2000-997119,4710085120093
11/2/2000-1671896,4710010010017
11/2/2000-1998160,4710105020327
11/2/2000-1735789,4710314413507
11/2/2000-1846607,8712045000199
11/2/2000-2092843,4713071811159
11/2/2000-1905038,4710008212164
11/2/2000-1809770,4719090106016
11/2/2000-937504,4712815116192
11/2/2000-997119,4710035310055
11/2/2000-57493,4710320224265
11/2/2000-385329,4710011433501
11/2/2000-1017267,4711022100031
11/2/2000-969703,4710085172696
11/2/2000-617710,4710320154111
11/2/2000-31929,4712277850016
11/2/2000-80842,4903111145744
11/2/2000-80842,4710088443328
11/2/2000-41171,4710249002029
11/2/2000-57493,4710494051162
11/2/2000-41171,37000329169
11/2/2000-41171,4710057870391
11/2/2000-41171,8851727008044
11/2/2000-57493,4710063111389
11/2/2000-938488,4712598000039
11/2/2000-578578,4710088434692
11/2/2000-969703,4710085172702
11/2/2000-617710,4710012712513
11/2/2000-57493,4710063121029
11/2/2000-41171,4710057830050
11/2/2000-1999785,4717265992143
11/2/2000-1927153,4710525600109
11/2/2000-2097848,8000500045565
11/2/2000-2097848,4710294150300
11/2/2000-1624304,4710323168078
11/2/2000-1671896,4710304130124
11/2/2000-1615159,4901872208579
11/2/2000-1941319,4719857210031
11/2/2000-2097848,4710626521716
11/2/2000-1846607,15000021221
11/2/2000-1846607,4710054380619
11/2/2000-2097848,41186001559
11/2/2000-1927153,4710126022102
11/2/2000-2113579,4710088440372
11/2/2000-1846225,87108019
11/2/2000-1927153,4710498235674
11/2/2000-2117171,4710265849066
11/2/2000-2132563,4710010060012
11/2/2000-2133867,4713154428274
11/2/2000-2097848,4902750657571
11/2/2000-2097848,4710088450395
11/2/2000-2097848,4712031000176
11/2/2000-1011586,4710421090448
11/2/2000-426053,4710126092754
11/2/2000-1502770,4713691066007
11/2/2000-195195,4710126092754
11/2/2000-550697,4713045624334
11/2/2000-1181418,20494636
11/2/2000-1011586,4710011433501
11/2/2000-956697,4710670200506
11/2/2000-934688,2250078000053
11/2/2000-1537741,20561208
11/2/2000-550697,4718538021003
11/2/2000-1511390,4710492321038
11/2/2000-905664,9300644131773
11/2/2000-387828,4710011414012
11/2/2000-550697,4710015104001
11/2/2000-973571,20557003
11/2/2000-411035,4710144204443
11/2/2000-934756,4710011401135
11/2/2000-934756,4710011406123
11/2/2000-1165197,4902520163103
11/2/2000-934756,4714981010038
11/2/2000-1323429,4711269679000
11/2/2000-956697,4710583300089
11/2/2000-797849,4710364161045
11/2/2000-948364,4710011432832
11/2/2000-1656435,4710357308303
11/2/2000-136051,4715163100226
11/2/2000-1323429,76150215281
11/2/2000-550697,2100228000030
11/2/2000-948364,4710011430524
11/2/2000-1323429,4710063422355
11/2/2000-905664,9300644131766
11/2/2000-1663853,4710095937001
11/2/2000-281799,8851111202645
11/2/2000-977944,4902430001823
11/2/2000-195195,4710110222976
11/2/2000-1066197,4710015103066
11/2/2000-1656435,4711254012010
11/2/2000-1617894,4710088410139
11/2/2000-1722611,4710467551224
11/2/2000-1525540,9415007602255
11/2/2000-1011586,4719090106009
11/2/2000-948364,4710046014508
11/2/2000-1502770,20566227
11/2/2000-934756,4710011401128
11/2/2000-1011586,4719090105002
11/2/2000-1632286,4710114128038
11/2/2000-1624304,4710088410795
11/2/2000-1735789,4710626111351
11/2/2000-1624434,4710054380619
11/2/2000-1866995,4712425010569
11/2/2000-1617986,4710570002804
11/2/2000-1138207,4710290003082
11/2/2000-1017267,4710467221196
11/2/2000-1017267,8888021200133
11/2/2000-1266856,4710085120093
11/2/2000-948821,4710011432832
11/2/2000-617710,4710594912028
11/2/2000-446082,4710943100427
11/2/2000-617710,4710172020077
11/2/2000-57493,4710012722512
11/2/2000-25973,4712301990206
11/2/2000-80842,4710126392007
11/2/2000-25973,4719859010011
11/2/2000-31929,4710126020313
11/2/2000-385329,4710030343508
11/2/2000-1866995,4711039232190
11/2/2000-1998160,8888021200256
11/2/2000-1671896,4710852001013
11/2/2000-2079066,4710126194281
11/2/2000-1927153,2250271000034
11/2/2000-2097848,74603003287
11/2/2000-1866995,4973167734094
11/2/2000-2079066,37000332091
11/2/2000-2097848,4712031000381
11/2/2000-2011646,4710160001071
11/2/2000-1971859,4710140601505
11/2/2000-2117171,4710095937001
11/2/2000-2020266,4714981010038
11/2/2000-1700343,4713082070576
11/2/2000-2152394,20307585
11/2/2000-1848168,4712598000015
11/2/2000-2097848,4710098162486
11/2/2000-1846225,4710098171303
11/2/2000-2097848,4711123955882
11/2/2000-2043753,4712076005204
11/2/2000-2132563,8801043150606
11/2/2000-1999785,4713398550250
11/2/2000-2097848,4710171052222
11/2/2000-2132563,4710294110113
11/2/2000-2133867,4710883000092
11/2/2000-2092843,4710036038033
11/2/2000-292528,4719090105019
11/2/2000-1011586,4713134864818
11/2/2000-797849,4715398208339
11/2/2000-136051,4710320224289
11/2/2000-1082180,4710088410139
11/2/2000-550697,4973167009062
11/2/2000-1537741,4710088415233
11/2/2000-733632,4711258004110
11/2/2000-973571,4710585930673
11/2/2000-948364,4710010020054
11/2/2000-581905,4719090900058
11/2/2000-550697,4710247005206
11/2/2000-956697,4714981010038
11/2/2000-1656435,4711300986685
11/2/2000-733632,4710857000028
11/2/2000-550697,4711524000396
11/2/2000-1323429,4710047505081
11/2/2000-1749755,4710594912028
11/2/2000-1525540,4710085172696
11/2/2000-1323429,4710097110730
11/2/2000-1502770,4713888602810
11/2/2000-1621631,9300644131766
11/2/2000-1749755,4710011406123
11/2/2000-1609660,4711781730630
11/2/2000-956697,4710583996008
11/2/2000-934688,4713390600021
11/2/2000-1323429,4710543511029
11/2/2000-1537741,20515508
11/2/2000-1760613,4710088410436
11/2/2000-1663853,4710088425225
11/2/2000-934688,2250078000671
11/2/2000-934688,4971605008868
11/2/2000-1752175,4710339033018
11/2/2000-1082180,648636100154
11/2/2000-1972085,4710543310066
11/2/2000-1323429,4891996000220
11/2/2000-922609,8888215880462
11/2/2000-1663853,4710085104130
11/2/2000-1758870,4711524001041
11/2/2000-1502770,733879271003
11/2/2000-934688,4710017005719
11/2/2000-1502770,4711703121638
11/2/2000-1323429,8934614019061
11/2/2000-1323429,4710176011040
11/2/2000-1149647,4710883000221
11/2/2000-1815887,4710063011030
11/2/2000-1415063,4710594912028
11/2/2000-1656435,4710043351040
11/2/2000-1886245,40000757320
11/2/2000-1656435,4711300986692
11/2/2000-905664,4711049230032
11/2/2000-934688,4710583110015
11/2/2000-1886245,4710247006128
11/2/2000-1323429,4710290003082
11/2/2000-1760613,4719718002782
11/2/2000-1520576,4712031000435
11/2/2000-1758870,4717205170051
11/2/2000-1520576,4710290003044
11/2/2000-1656435,4710401005103
11/2/2000-1758870,733879271133
11/2/2000-1525540,4714981010038
11/2/2000-1848410,4710085120093
11/2/2000-1826555,4710098171303
11/2/2000-1904802,4710011401135
11/2/2000-1323429,4710011411479
11/2/2000-1537741,20515461
11/2/2000-680271,4710114128038
11/2/2000-1011586,4710632001660
11/2/2000-977944,4710043004434
11/2/2000-997119,4710094097768
11/2/2000-792967,4710063333507
11/2/2000-1122787,4719090105019
11/2/2000-80842,4710105015125
11/2/2000-31929,4710105002026
11/2/2000-578578,4710067176124
11/2/2000-41171,4901688505015
11/2/2000-446082,4710085172696
11/2/2000-41171,4710011412148
11/2/2000-1809770,4710857472665
11/2/2000-2097848,4710126020436
11/2/2000-1773026,4711022100017
11/2/2000-1927153,4710160001033
11/2/2000-1809770,4710857472535
11/2/2000-1969085,4710332050104
11/2/2000-1735789,4711258001508
11/2/2000-1913774,4710303340234
11/2/2000-1720822,4710866000507
11/2/2000-1941319,4710632001660
11/2/2000-2142159,4710362020139
11/2/2000-2117171,4714276145315
11/2/2000-2085241,4710094014765
11/2/2000-2113579,4711271000014
11/2/2000-2097848,4710126191372
11/2/2000-2097848,4711461660318
11/2/2000-2133867,47106710
11/2/2000-1656435,2250078000770
11/2/2000-436083,37000445111
11/2/2000-905664,9300644131759
11/2/2000-1656435,9300605123458
11/2/2000-797849,4714136012603
11/2/2000-1323429,4710362020108
11/2/2000-1149647,4710012131130
11/2/2000-1323429,4710085120093
11/2/2000-1181418,4710321880460
11/2/2000-1537741,9300605710078
11/2/2000-1520576,4710084208341
11/2/2000-1066197,4710515060081
11/2/2000-1395563,41736007284
11/2/2000-1663853,4710018008634
11/2/2000-1760613,4710088411440
11/2/2000-1692075,4973167400203
11/2/2000-1692075,4711811104073
11/2/2000-1760613,4710475004057
11/2/2000-1656435,4710144201404
11/2/2000-1609660,76277105625
11/2/2000-1749755,4711885270032
11/2/2000-1539431,4710085172696
11/2/2000-1692075,4973167492550
11/2/2000-1663853,4710088412218
11/2/2000-1844733,4710063315251
11/2/2000-948364,4710734000486
11/2/2000-1520576,4710247005237
11/2/2000-281799,4714677353081
11/2/2000-442558,4987205000300
11/2/2000-1323429,4710015104001
11/2/2000-1066197,4711209070072
11/2/2000-203746,4902704881052
11/2/2000-426053,4710030641000
11/2/2000-1066197,8804108010280
11/2/2000-1537741,8888215880127
11/2/2000-733632,4710583510075
11/2/2000-1656435,20246068
11/2/2000-195195,4710126010123
11/2/2000-1082180,8999002568972
11/2/2000-91343,4710015202912
11/2/2000-426053,4711108170941
11/2/2000-581905,4710199010174
11/2/2000-281799,4934567212117
11/2/2000-281799,4710032501098
11/2/2000-143516,4710012331554
11/2/2000-733632,4710011406123
11/2/2000-75275,4710063312106
11/2/2000-426053,79763111315
11/2/2000-292528,4710515535084
11/2/2000-411035,4713071811159
11/2/2000-1621631,9300644131711
11/2/2000-1323429,4710085172696
11/2/2000-780582,4710960912225
11/2/2000-556941,8801687000206
11/2/2000-91343,4710191030019
11/2/2000-1011586,4711634002297
11/2/2000-42093,4710294110809
11/2/2000-442558,4711408000139
11/2/2000-426053,4711108209818
11/2/2000-203746,4710189810265
11/2/2000-934756,4891118902326
11/2/2000-581905,4711080010112
11/2/2000-642385,4718433614720
